,id,brand,name_korean,wish_count,review_count,change_percentage,change_value,highest_bid,last_sale_price,lowest_ask,market_price,pricepremium,pricepremium_percentage,total_sales,min_size,max_size,colorway,date_released,gender,local_price,local_price_currency,local_price_with_currency,name,original_price,original_price_currency,original_price_with_currency,style_code
87,39700,Nike,나이키 덩크 로우 레트로 챔피언쉽 그레이,10489,393,16.4634,54000,354000,382000,280000,382000,263000,221.008,5326,240,320,Wolf Grey/Dark Obsidian-Total Orange,2021-09-02T00:00:00Z,men,,KRW,,Nike Dunk Low Retro Championship Grey,119000,KRW,"119,000원",DD1391-003
88,27295,Nike,나이키 x 션 클리버 SB 덩크 로우 홀리데이 스페셜,3763,422,3.75,30000,1000000,830000,793000,830000,701000,543.411,1608,230,320,ICE BLUE/WHITE-METALLIC GOLD-METALLIC SILVER,2020-12-19T00:00:00Z,men,,KRW,,Nike x Sean Cliver SB Dunk Low Holiday Special,129000,KRW,"129,000원",DC9936-100
89,43604,Nike,나이키 SB 덩크 로우 프로 프리미엄 머미,1843,88,-15.7895,-60000,550000,320000,385000,320000,171000,114.765,891,230,320,Coconut Milk/Seafoam-Yellow Strike,2021-10-25T00:00:00Z,men,,KRW,,Nike SB Dunk Low Pro Premium Mummy,149000,KRW,"149,000원",DM0774-111
90,37367,Nike,(GS) 나이키 덩크 로우 핑크 폼,9150,118,9.375,30000,320000,350000,308000,350000,251000,253.535,1686,225(3.5Y),250(7Y),Pink Foam/Dark Beetroot-White,2021-12-15T00:00:00Z,kids,,KRW,,(GS) Nike Dunk Low Pink Foam,99000,KRW,"99,000원",CW1590-601
91,34942,Nike,나이키 덩크 로우 SE 더스티 올리브,1568,84,0.314465,1000,330000,319000,315000,319000,190000,147.287,1005,230,320,Dusty Olive/Pro Gold,2021-05-21T00:00:00Z,men,,KRW,,Nike Dunk Low SE Dusty Olive,129000,KRW,"129,000원",DH5360-300
92,23950,Nike,나이키 x 벤앤제리스 SB 덩크 로우 청키 덩키,2542,285,-25.1337,-470000,1500000,1400000,1475000,1400000,1271000,985.271,879,230,320,White/Lagoon Pulse/Black/University Gold,2020-05-26T00:00:00Z,men,,KRW,,Nike x Ben & Jerry's SB Dunk Low Chunky Dunky,129000,KRW,"129,000원",CU3244-100
93,23997,Nike,나이키 덩크 로우 SP 유니버시티 레드,6389,354,16.6667,100000,777000,700000,609000,700000,581000,488.235,1355,215,320,White/University Red,2020-06-12T00:00:00Z,men,,KRW,,Nike Dunk Low SP University Red,119000,KRW,"119,000원",CU1727-100
94,53327,Nike,나이키 x 슈프림 SB 덩크 하이 OG QS 바이 애니 민즈 블랙 화이트,712,13,11.8421,36000,350000,340000,358000,340000,179000,111.18,61,230,320,BLACK/WHITE,2021-03-03T00:00:00Z,men,161000,KRW,"161,000원",Nike x Supreme SB Dunk High OG QS By Any Means Black White,128,USD,$128 ,DN3741-002
95,33616,Nike,(W) 나이키 덩크 로우 레몬 드롭,2117,39,-1.81818,-10000,850000,540000,500000,540000,414200,329.253,181,220,290,Lemon Drop/Opti Yellow-Sail-Zitron,2021-04-24T00:00:00Z,women,125800,KRW,"125,800원",(W) Nike Dunk Low Lemon Drop,100,USD,$100 ,DJ6902-700
96,32566,Nike,(W) 나이키 덩크 로우 그린 글로우,5014,322,-4.38871,-14000,300000,305000,269000,305000,186000,156.303,2775,220,290,White/Green Glow-White,2021-05-21T00:00:00Z,women,,KRW,,(W) Nike Dunk Low Green Glow,119000,KRW,"119,000원",DD1503-105
97,38818,Nike,나이키 덩크 로우 SE 서울 (스페셜 기프트),3146,218,0.682594,2000,350000,295000,300000,295000,166000,128.682,1631,240,320,Black/White-Red-Blue,2021-08-12T00:00:00Z,men,,KRW,,Nike Dunk Low SE Seoul (with Special Gift),129000,KRW,"129,000원",DM7708-100
98,60762,Nike,나이키 SB 덩크 로우 발루어 블루 앤 팀 마룬,96,3,45,90000,275000,290000,289000,290000,164200,130.525,3,225,320,VALOUR BLUE/TEAM MAROON/WHITE/GUM,2022-05-09T00:00:00Z,men,125800,KRW,"125,800원",Nike SB Dunk Low Valour Blue and Team Maroon,100,USD,$100 ,DQ4040-400
99,42216,Nike,(W) 나이키 덩크 하이 업 블랙 앤 화이트,5435,101,0,0,200000,176000,153000,176000,37000,26.6187,2086,220,290,White/Black-Dark Smoke Grey,2021-10-01T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Black and White,139000,KRW,"139,000원",DH3718-104
100,60024,Nike,(W) 나이키 덩크 로우 오션,417,5,21.3043,49000,290000,279000,229000,279000,153200,121.781,19,220,310,SUMMIT WHITE/BRIGHT SPRUCE,2022-05-05T00:00:00Z,women,125800,KRW,"125,800원",(W) Nike Dunk Low Ocean,100,USD,$100 ,DV3029-100
101,46628,Nike,나이키 덩크 하이 레트로 챔피언쉽 카키,5268,71,-4.96454,-7000,161000,134000,130000,134000,5000,3.87597,1034,230,320,White/Cargo Khaki,2022-04-15T00:00:00Z,men,,KRW,,Nike Dunk High Retro Championship Khaki,129000,KRW,"129,000원",DD1399-107
102,37952,Nike,나이키 x 언더커버 덩크 하이 1985 짐레드,3107,196,107.692,140000,195000,270000,145000,270000,91000,50.838,1925,230,320,Gym Red/White-Black,2021-07-28T00:00:00Z,men,,KRW,,Nike x Undercover Dunk High 1985 Gym Red,179000,KRW,"179,000원",DD9401-600
103,29216,Nike,(W) 나이키 덩크 하이 팀 레드,4145,104,-3.57143,-10000,330000,270000,251000,270000,141000,109.302,1082,220,290,Sail/Team Red/Pale Ivory,2021-03-05T00:00:01Z,women,,KRW,,(W) Nike Dunk High Team Red,129000,KRW,"129,000원",DD1869-101
104,52225,Nike,나이키 x 언더커버 덩크 하이 1985 블랙,1291,55,14.1593,16000,132000,129000,125000,129000,-50000,-27.933,491,230,320,Black/Black/White,2022-02-28T00:00:01Z,men,,KRW,,Nike x Undercover Dunk High 1985 Black,179000,KRW,"179,000원",DQ4121-001
105,44317,Nike,나이키 덩크 로우 레트로 넥스트 네이쳐 세쿼이아 올리브,552,18,17.2727,19000,125000,129000,125000,129000,0,0,109,230,320,SEQUOIA/ORANGE-MEDIUM OLIVE-SAIL,2022-05-04T00:00:00Z,men,,KRW,,Nike Dunk Low Retro Next Nature Sequoia Olive,129000,KRW,"129,000원",DD3358-300
106,28031,Nike,나이키 덩크 로우 레트로 미디움 그레이,6579,1124,32,64000,220000,264000,186000,264000,145000,121.849,7645,240(US 5.5),320,medium grey/varsity red/white,2021-01-04T00:00:00Z,men,,KRW,,Nike Dunk Low Retro Medium Grey,119000,KRW,"119,000원",DD1391-002
107,23430,Nike,나이키 덩크 로우 SP 레트로 바이오테크 2019,825,157,5.2,13000,300000,263000,265000,263000,112000,74.1722,371,215,320,Viotech/Viotech,2019-12-10T00:00:00Z,men,151000,KRW,"151,000원",Nike Dunk Low SP Retro Viotech 2019,120,USD,$120 ,CT5050-500
108,37275,Nike,(W) 나이키 덩크 로우 라이트 소프트 핑크,4919,126,3.14465,5000,150000,164000,160000,164000,45000,37.8151,1520,220,290,LIGHT SOFT PINK/GHOST-LIME ICE-WHITE,2021-08-17T00:00:00Z,women,,KRW,,(W) Nike Dunk Low Light Soft Pink,119000,KRW,"119,000원",DD1503-600
109,60414,Nike,(GS) 나이키 덩크 하이 퓨어 플래티넘,564,10,1.68067,2000,120000,121000,105000,121000,-8000,-6.20155,48,225(3.5Y),250(7Y),Summit White/Pure Platinum/Summit White,2022-05-06T00:00:00Z,kids,,KRW,,(GS) Nike Dunk High Pure Platinum,129000,KRW,"129,000원",DB2179-107
110,28076,Nike,나이키 덩크 하이 레트로 바스트 그레이,8543,395,-26.8293,-88000,262000,240000,245000,240000,111000,86.0465,3404,240(US 5.5),320,White/Vast Grey,2021-01-07T00:00:00Z,men,,KRW,,Nike Dunk High Retro Vast Grey,129000,KRW,"129,000원",DD1399-100
111,58252,Nike,나이키 덩크 로우 레트로 SE 바버샵 블랙,309,20,28.4483,33000,120000,149000,110000,149000,10000,7.19424,97,225,320,Black/Teal/White,2022-04-20T00:00:00Z,men,,KRW,,Nike Dunk Low Retro SE Barber Shop Black,139000,KRW,"139,000원",DH7614-001
112,56275,Nike,나이키 덩크 하이 프리미엄 컬쳐 데이,913,35,11.5385,15000,138000,145000,130000,145000,-14000,-8.80503,132,230,320,Wolf Grey/White/Pure Platinum,2022-04-27T00:00:00Z,men,,KRW,,Nike Dunk High PRM Culture Day,159000,KRW,"159,000원",DR8753-077
113,24703,Nike,나이키 덩크 로우 SP 삼바 2020,2305,212,9.52381,20000,210000,230000,248000,230000,111000,93.2773,1623,225,320,HYPER BLUE/SAMBA-SILVER,2020-08-21T00:00:01Z,men,,KRW,,Nike Dunk Low SP Samba 2020,119000,KRW,"119,000원",CZ2667-400
114,28074,Nike,(W) 나이키 덩크 하이 풋볼 그레이,6299,189,20.5263,39000,230000,229000,249000,229000,100000,77.5194,1321,220,290,Sail/Football Grey-Pale Ivory,2021-01-07T00:00:00Z,women,,KRW,,(W) Nike Dunk High Football Grey,129000,KRW,"129,000원",DD1869-102
115,58653,Nike,나이키 덩크 로우 SE 카피 앤 페이스트,720,22,8.08081,8000,140000,107000,109000,107000,-32000,-23.0216,131,225,320,Dark Grey Heather/Off Noir,2022-05-08T00:00:00Z,men,,KRW,,Nike Dunk Low SE Copy and Paste,139000,KRW,"139,000원",DQ5015-063
116,60639,Nike,나이키 덩크 로우 레트로 프리미엄 블랙 앤 텀블드 그레이,673,18,0.719424,1000,180000,140000,137000,140000,1000,0.719424,130,225,320,Black/Tumbled Grey/Summit White/White,2022-05-13T00:00:00Z,men,,KRW,,Nike Dunk Low Retro PRM Black and Tumbled Grey,139000,KRW,"139,000원",DM0108-001
117,45516,Nike,나이키 덩크 로우 레트로 넥스트 네이쳐 리프트블루,3326,29,0,0,185000,140000,153000,140000,11000,8.52713,771,230,320,Riftblue/Cave Purple-Grey Fog,2022-05-04T00:00:00Z,men,,KRW,,Nike Dunk Low Retro Next Nature Riftblue,129000,KRW,"129,000원",DD3358-400
118,55326,Nike,나이키 SB 덩크 하이 프로 ISO 켄터키,2102,14,-10.2881,-25000,206000,218000,178000,218000,79600,57.5145,325,230,320,Varsity Royal/Varsity Royal,2022-02-19T00:00:00Z,men,138400,KRW,"138,400원",Nike SB Dunk High Pro ISO Kentucky,110,USD,$110 ,DH7149-400
119,35702,Nike,나이키 덩크 하이 레트로 게임 로얄,8172,305,9.13706,18000,240000,215000,220000,215000,86000,66.6667,2289,225,320,WHITE/GAME ROYAL,2021-06-11T00:00:00Z,men,,KRW,,Nike Dunk High Retro Game Royal,129000,KRW,"129,000원",DD1399-102
120,61047,Nike,나이키 덩크 하이 레트로 오렌지 앤 딥 로얄,447,8,-16.25,-26000,142000,134000,120000,134000,-5000,-3.59712,46,225,320,Orange/Orange/Deep Royal Blue/White,2022-05-17T00:00:00Z,men,,KRW,,Nike Dunk High Retro Orange and Deep Royal,139000,KRW,"139,000원",DD1399-800
121,58000,Nike,나이키 덩크 로우 SE 벨벳 브라운 앤 블랙,766,21,10.8333,13000,140000,133000,124000,133000,-6000,-4.31655,510,225,320,Black/Velvet Brown/Velvet Brown/Sail,2022-04-24T00:00:00Z,men,,KRW,,Nike Dunk Low SE Velvet Brown and Black,139000,KRW,"139,000원",DV1024-010
122,48969,Nike,(W) 나이키 덩크 하이 빈티지 블랙,1852,30,10.5263,20000,251000,210000,200000,210000,61000,40.9396,276,220,290,Black/White,2022-02-28T00:00:00Z,women,,KRW,,(W) Nike Dunk High Vintage Black,149000,KRW,"149,000원",DQ8581-100
123,30601,Nike,(GS) 나이키 덩크 하이 오렌지 블레이즈,3815,189,-9.13043,-21000,200000,209000,210000,209000,100000,91.7431,2241,225(3.5Y),250(7Y),White/Orange Blaze,2021-03-05T00:00:02Z,kids,,KRW,,(GS) Nike Dunk High Orange Blaze,109000,KRW,"109,000원",DB2179-100
124,37916,Nike,(PS) 나이키 덩크 로우 핑크 폼,1029,30,36.6013,56000,131000,209000,139000,209000,130000,164.557,634,165,220,Pink Foam/Dark Beetroot-White,2021-12-15T00:00:00Z,kids,,KRW,,(PS) Nike Dunk Low Pink Foam,79000,KRW,"79,000원",CW1588-601
125,43889,Nike,(TD) 나이키 덩크 로우 프리미엄 할로윈,582,93,-2.91262,-3000,105000,100000,100000,100000,35000,53.8462,631,80,160,Sail/Starfish-Black,2022-01-18T00:00:03Z,baby,,KRW,,(TD) Nike Dunk Low PRM Halloween,65000,KRW,"65,000원",DM0717-100
126,33772,Nike,나이키 덩크 하이 레트로 블랙 앤 화이트,6320,395,-33,-99000,250000,201000,278000,201000,72000,55.814,3259,240(US 5.5),320,White/Black-University Red,2021-05-01T00:00:00Z,men,,KRW,,Nike Dunk High Retro Black and White,129000,KRW,"129,000원",DD1399-103
127,62204,Nike,나이키 덩크 로우 3D 스우시 화이트 그레이,75,5,,,200000,200000,225000,200000,51500,34.6801,1,225,320,White/Volt/Football Grey/Blackened Blue,2022-05-01T00:00:00Z,men,148500,KRW,"148,500원",Nike Dunk Low 3D Swoosh White Grey,110,EUR,€ 110,DV6482-100
128,56185,Nike,나이키 x 폴라로이드 SB 덩크 로우 프로 QS 블랙,939,22,4.73684,9000,192000,199000,177000,199000,50000,33.557,282,230,320,Black/White/Multi,2022-04-05T00:00:00Z,men,,KRW,,Nike x Polaroid SB Dunk Low Pro QS Black,149000,KRW,"149,000원",DH7722-001
129,34096,Nike,(GS) 나이키 덩크 로우 SE 프리.99 화이트,918,69,19.8795,33000,150000,199000,162000,199000,90000,82.5688,866,225(3.5Y),250(7Y),White/Light Chocolate-Roma Green,2021-05-07T00:00:05Z,kids,,KRW,,(GS) Nike Dunk Low SE Free.99 White,109000,KRW,"109,000원",CZ2496-100
130,54475,Nike,나이키 x 클랏 덩크 하이 플럭스,1101,95,-10.0719,-14000,145000,125000,120000,125000,-64000,-33.8624,382,230,320,Metallic Silver/White,2022-04-12T00:00:00Z,men,,KRW,,Nike x Clot Dunk High Flux,189000,KRW,"189,000원",DH4444-900
131,48608,Nike,(W) 나이키 덩크 하이 핑크 프라임,2794,35,-0.502513,-1000,185000,198000,187000,198000,59000,42.446,546,220,290,White/Pink Prime,2022-01-22T00:00:00Z,women,,KRW,,(W) Nike Dunk High Pink Prime,139000,KRW,"139,000원",DD1869-110
132,39628,Nike,나이키 덩크 하이 레트로 챔피언쉽 네이비,17895,415,-7.94393,-17000,250000,197000,177000,197000,68000,52.7132,5618,230,320,White/Midnight Navy-Total Orange,2021-09-03T00:00:00Z,men,,KRW,,Nike Dunk High Retro Championship Navy,129000,KRW,"129,000원",DD1399-104
133,36447,Nike,나이키 덩크 하이 SE 퍼스트 유즈 세일,2590,52,18.125,29000,200000,189000,160000,189000,50000,35.9712,730,240,320,SAIL/GREEN,2021-07-30T00:00:06Z,men,,KRW,,Nike Dunk High SE First Use Sail,139000,KRW,"139,000원",DH0960-001
134,25534,Nike,나이키 덩크 하이 SP 메이즈 & 블루,4325,421,24.1611,36000,175000,185000,188000,185000,56000,43.4109,4067,220,320,VARSITY MAIZE/MIDNIGHT NAVY-MIDNIGHT NAVY,2020-09-23T00:00:00Z,men,,KRW,,Nike Dunk High SP Maize & Blue,129000,KRW,"129,000원",CZ8149-700
135,48650,Nike,나이키 덩크 스크랩 블랙 레몬 트위스트,1841,18,-8.0402,-16000,190000,183000,180000,183000,54000,41.8605,437,230,320,Black/White-Wolf Grey,2022-01-13T00:00:00Z,men,,KRW,,Nike Dunk Scrap Black Lemon Twist,129000,KRW,"129,000원",DC9723-001
136,57618,Nike,나이키 덩크 로우 레트로 코코넛 밀크,273,1,-28,-70000,154000,180000,184000,180000,54200,43.0843,2,225,320,Coconut Milk/White-Sail,2022-03-01T00:00:00Z,men,125800,KRW,"125,800원",Nike Dunk Low Retro Coconut Milk,100,USD,$100 ,DJ6188-100
137,49159,Nike,(TD) 나이키 덩크 로우 아키오 핑크,536,23,34.375,22000,91000,86000,69000,86000,27000,45.7627,624,80,160,White/Archeo Pink,2022-01-11T00:00:00Z,baby,,KRW,,(TD) Nike Dunk Low Archeo Pink,59000,KRW,"59,000원",DC9562-111
138,50483,Nike,(W) 나이키 덩크 로우 SE 에어룸,883,76,-9.57447,-9000,121000,85000,75000,85000,-54000,-38.8489,787,220,290,Gold/Silver/University Red/White,2022-02-10T00:00:00Z,women,,KRW,,(W) Nike Dunk Low SE Heirloom,139000,KRW,"139,000원",DH4403-700
139,51977,Nike,(W) 나이키 덩크 로우 SE 패치워크,1385,103,-18.6047,-24000,134000,105000,99000,105000,-34000,-24.4604,2322,220,290,White/Washed Teal/Electro Purple/Light Curry,2022-02-24T00:00:00Z,women,,KRW,,(W) Nike Dunk Low SE Patchwork,139000,KRW,"139,000원",DN3866-100
140,58943,Nike,나이키 덩크 하이 레트로 앤트러사이트 화이트 블랙,287,14,-14.6341,-18000,120000,105000,120000,105000,-34000,-24.4604,30,225,320,Anthracite/White/Black,2022-04-23T00:00:00Z,men,,KRW,,Nike Dunk High Retro Anthracite White Black,139000,KRW,"139,000원",DJ6189-001
141,55068,Nike,(GS) 나이키 덩크 로우 SE 프리즘 핑크,4040,12,-22.4299,-48000,200000,166000,166000,166000,47000,39.4958,297,225(3.5Y),250(7Y),Prism Pink/Prism Pink/Prism Pink,2022-03-19T00:00:00Z,kids,,KRW,,(GS) Nike Dunk Low SE Prism Pink,119000,KRW,"119,000원",921803-601
142,33863,Nike,(PS) 나이키 덩크 로우 유니버시티 블루,1451,93,-24.424,-53000,175000,164000,165000,164000,85000,107.595,1049,165,220,White/University Blue-White,2021-04-28T00:00:00Z,baby,,KRW,,(PS) Nike Dunk Low University Blue,79000,KRW,"79,000원",CW1588-103
143,33620,Nike,(TD) 나이키 덩크 로우 바시티 메이즈,338,58,3,3000,90000,103000,135000,103000,44000,74.5763,660,80,160,Varsity Maize/Midnight Navy,2021-04-26T00:00:03Z,baby,,KRW,,(TD) Nike Dunk Low Varsity Maize,59000,KRW,"59,000원",CW1589-700
144,8839,Nike,나이키 덩크 로우 플라이니트 유니버시티 레드 울프 그레이,154,25,-34.8,-87000,129000,163000,190000,163000,12000,7.94702,21,215,310,University Red/Wolf Grey-White,2017-01-01T23:59:59Z,men,151000,KRW,"151,000원",Nike Dunk Low Flyknit University Red Wolf Grey,120,USD,$120 ,917746-600
145,47187,Nike,(PS) 나이키 덩크 로우 아키오 핑크,1249,59,0.636943,1000,150000,158000,114000,158000,79000,100,962,165,220,WHITE/ARCHEO PINK,2022-01-22T00:00:00Z,kids,,KRW,,(PS) Nike Dunk Low Archeo Pink,79000,KRW,"79,000원",DC9564-111
146,47719,Nike,(GS) 나이키 덩크 로우 시그널 블루 레몬 트위스트,826,5,-11.7647,-20000,160000,150000,159000,150000,30500,25.523,84,225(3.5Y),250(7Y), WHITE/BLACK/SIGNAL BLUE/LIGHT LEMON TWIST,2021-12-14T00:00:00Z,kids,119500,KRW,"119,500원",(GS) Nike Dunk Low Signal Blue Lemon Twist,95,USD,$95 ,DQ0977-100
147,25840,Nike,(PS) 나이키 x 오프화이트 에어 러버 덩크 유니버시티 골드,269,57,50,50000,125000,150000,138000,150000,31000,26.0504,453,170,220,University Gold/University Gold-Black,2020-10-01T00:00:02Z,kids,,KRW,,(PS) Nike x Off-White Air Rubber Dunk University Gold,119000,KRW,"119,000원",CW7410-700
148,48427,Nike,(W) 나이키 덩크 하이 업 시트론 틴트,629,13,0,0,80000,149000,148000,149000,-10000,-6.28931,59,220,290,White/Photon Dust-Citron Tint,2022-01-04T00:00:00Z,women,,KRW,,(W) Nike Dunk High Up Citron Tint,159000,KRW,"159,000원",DH3718-105
149,40252,Nike,(GS) 나이키 덩크 하이 챔피언쉽 네이비,5224,72,-12.7273,-21000,170000,144000,145000,144000,35000,32.1101,1297,225(3.5Y),250(7Y),White/Midnight Navy-Total Orange,2021-09-03T00:00:01Z,kids,,KRW,,(GS) Nike Dunk High Championship Navy,109000,KRW,"109,000원",DB2179-104
150,50484,Nike,(W) 나이키 덩크 로우 프라임 핑크,993,25,-2.77778,-4000,200000,140000,120000,140000,-9000,-6.04027,226,220,290,Team Red/Pink Prime,2022-03-18T00:00:09Z,women,,KRW,,(W) Nike Dunk Low Prime Pink,149000,KRW,"149,000원",DQ9324-600
151,33767,Nike,(GS) 나이키 덩크 로우 SE 프리.99 블랙,451,37,0,0,110000,140000,129000,140000,31000,28.4404,518,225(3.5Y),250(7Y),Black/Dark Chocolate/Copa/Pink Foam,2021-04-28T00:00:03Z,kids,,KRW,,(GS) Nike Dunk Low SE Free.99 Black,109000,KRW,"109,000원",CZ2496-001
152,36819,Nike,나이키 덩크 로우 SE 블랙 멀티 카모,1978,157,11.2,14000,147000,139000,123000,139000,10000,7.75194,2464,240,320,Black/Oil Green/White/Multi Camo,2021-07-17T00:00:05Z,men,,KRW,,Nike Dunk Low SE Black Multi Camo,129000,KRW,"129,000원",DH0957-001
153,45490,Nike,(GS) 나이키 덩크 하이 카고 카키,3036,26,-6.80272,-10000,142000,137000,140000,137000,28000,25.6881,625,225(3.5Y),250(7Y),White/Cargo Khaki,2021-11-20T00:00:00Z,kids,,KRW,,(GS) Nike Dunk High Cargo Khaki,109000,KRW,"109,000원",DB2179-105
154,55726,Nike,(W) 나이키 덩크 하이 화이트 그레이 포그,218,4,11.3821,14000,129000,137000,137000,137000,-21900,-13.7823,6,220,290,White/Grey Fog-Sail,2022-04-01T00:00:00Z,women,158900,KRW,"158,900원",(W) Nike Dunk High White Grey Fog,100,GBP,￡100,DD1869-111
155,28231,Nike,(TD) 나이키 덩크 로우 블랙,1487,475,-40,-40000,97000,60000,68000,60000,1000,1.69492,3888,80,160,white/black,2021-01-04T00:00:00Z,baby,,KRW,,(TD) Nike Dunk Low Black,59000,KRW,"59,000원",CW1589-100
156,37758,Nike,나이키 덩크 하이 레트로 프리미엄 라이트 초콜릿,3037,52,-18.239,-29000,155000,130000,135000,130000,-9000,-6.47482,915,225,320,Sail/Sail-Khaki-Light Chocolate,2022-02-11T00:00:03Z,men,,KRW,,Nike Dunk High Retro PRM Light Chocolate,139000,KRW,"139,000원",DH5348-100
157,37770,Nike,나이키 덩크 로우 레트로 프리미엄 사이다,960,26,-16.6667,-25000,185000,125000,145000,125000,-4000,-3.10078,556,230,320,Off Noir/Cider/Dark Chocolate/Wild Berry,2021-09-02T00:00:01Z,men,,KRW,,Nike Dunk Low Retro PRM Cider,129000,KRW,"129,000원",DH0601-001
158,49793,Nike,(W) 나이키 덩크 로우 디스럽트 2 페일 아이보리 세일,5126,107,-15.1079,-21000,150000,118000,122000,118000,-21000,-15.1079,1742,220,290,Pail Ivory/Light Madder Root-Sail-Venice,2022-01-27T00:00:00Z,women,,KRW,,(W) Nike Dunk Low Disrupt 2 Pale Ivory Sail,139000,KRW,"139,000원",DH4402-100
159,33561,Nike,나이키 덩크 하이 프리미엄 EMB 코트 퍼플,831,58,10,10000,110000,110000,117000,110000,-29000,-20.8633,673,230,320,BLACK/OPTI YELLOW-COURT PURPLE-WHITE,2021-04-29T00:00:08Z,men,,KRW,,Nike Dunk High PRM EMB Court Purple,139000,KRW,"139,000원",DH0642-001
160,51980,Nike,나이키 M NRG 덩크 ‘85 티셔츠 세일 - US/EU,560,6,0.917431,1000,70000,110000,75000,110000,62800,133.051,157,XS,XXXL,Sail,,streetwear_men,47200,KRW,"47,200원",Nike M NRG Dunk ’85 T-Shirt Sail - US/EU,35,EUR,€ 35,DO6368-133
